,title,type,release_year,runtime,genres,production_countries,seasons,imdb_score,imdb_votes
4289,Almost Love,MOVIE,2019,94,"['comedy', 'drama', 'romance']",['US'],,5.7,1087
4290,Ari Eldjárn: Pardon My Icelandic,MOVIE,2020,54,['comedy'],['IS'],,,
4291,The Trap,MOVIE,2019,90,['comedy'],['US'],,4.3,1590
4292,Guillermo Vilas: Settling the Score,MOVIE,2020,94,"['documentation', 'sport']",['AR'],,7.1,650
4293,The 3rd Eye 2,MOVIE,2019,115,"['horror', 'thriller', 'fantasy', 'drama']",['ID'],,5.3,586
4294,Guatemala: Heart of the Mayan World,MOVIE,2019,66,['documentation'],"['GT', 'UY']",,6.6,218
4295,Nailed It! Mexico,SHOW,2019,32,['reality'],['MX'],3,6.2,308
4296,Raat Akeli Hai,MOVIE,2020,149,"['thriller', 'crime', 'drama']",['IN'],,7.3,17570
4297,The Spooky Tale of Captain Underpants Hack-a-Ween,MOVIE,2019,45,"['comedy', 'family', 'animation', 'action']",['US'],,6,201
4298,Country Ever After,SHOW,2020,24,"['reality', 'music']",['US'],1,6.3,169
4299,Dogwashers,MOVIE,2020,107,"['comedy', 'drama', 'crime']","['AR', 'CO']",,5.8,597
4300,Mighty Little Bheem,SHOW,2019,6,"['comedy', 'family', 'fantasy', 'animation']",['US'],3,6.4,249
4301,Hospital,MOVIE,2020,89,['thriller'],['TW'],,,
4302,The Day I Lost My Shadow,MOVIE,2019,94,['drama'],"['QA', 'SY', 'FR', 'LB']",,6.1,239
4303,Shanghai Fortress,MOVIE,2019,107,"['scifi', 'war', 'action']",['CN'],,4.3,2345
4304,Thiago Ventura: POKAS,MOVIE,2020,82,['comedy'],['BR'],,6.4,190
4305,Graceful Friends,SHOW,2020,68,"['drama', 'crime']",['KR'],1,,
4306,Rhyme Time Town,SHOW,2020,23,"['animation', 'comedy', 'family']",['US'],2,7.5,78
4307,Hunter in the Blue Side of Manchester,MOVIE,2020,89,['drama'],['ID'],,5.8,43
4308,Sakho & Mangane,SHOW,2019,51,"['action', 'comedy']",['SN'],1,6.5,131
4309,Bhaag Beanie Bhaag,SHOW,2020,29,"['drama', 'comedy']",['IN'],1,,
4310,Romance Doll,MOVIE,2020,123,['drama'],['JP'],,,
4311,Sitara,MOVIE,2019,128,"['drama', 'animation']",['IN'],,8,5
4312,Torbaaz,MOVIE,2020,132,"['drama', 'thriller', 'action', 'sport']",['IN'],,7,17828
4313,Feo pero Sabroso,MOVIE,2019,90,['comedy'],['CO'],,4.3,169
4314,Nothing to Lose 2,MOVIE,2019,96,['drama'],['BR'],,3.8,651
4315,Manmadhudu 2,MOVIE,2019,155,"['comedy', 'drama', 'romance']",['IN'],,4.8,693
4316,After the Raid,MOVIE,2019,25,['documentation'],"['US', 'MX']",,,
4317,Kevin Hart's Guide to Black History,MOVIE,2019,63,['comedy'],['US'],,5.5,1332
4318,Crazy Awesome Teachers,MOVIE,2020,101,"['comedy', 'drama']",['ID'],,6.2,438
4319,"Coronavirus, Explained",SHOW,2020,23,['documentation'],['US'],1,7.6,2223
4320,Oh! Baby,MOVIE,2019,161,['fantasy'],['IN'],,,
4321,ReMastered: The Lion's Share,MOVIE,2019,84,"['music', 'documentation']",['US'],,6.9,628
4322,ReMastered: Massacre at the Stadium,MOVIE,2019,64,"['documentation', 'drama']",['CL'],,7.2,771
4323,Iliza Shlesinger: Unveiled,MOVIE,2019,78,['comedy'],['US'],,6.5,1664
4324,Door Ke Darshan,MOVIE,2020,114,"['drama', 'comedy']",['IN'],,,
4325,Motichoor Chaknachoor,MOVIE,2019,150,"['comedy', 'romance', 'drama']",['IN'],,5.8,2774
4326,The Match,MOVIE,2020,96,"['drama', 'european']",['IT'],,,
4327,Any Crybabies Around?,MOVIE,2020,106,['drama'],['JP'],,6,155
4328,Free Rein: Valentine's Day,MOVIE,2019,50,['romance'],['US'],,,
4329,Hasmukh,SHOW,2020,32,"['crime', 'comedy', 'drama']",['IN'],1,5.3,2673
4330,Bulletproof 2,MOVIE,2020,97,"['crime', 'action', 'comedy', 'drama']",['US'],,3.5,609
4331,The Body,MOVIE,2019,104,"['thriller', 'comedy']",['IN'],,5.5,3321
4332,ปริศนาล่าข้ามเวลา,SHOW,2019,62,[],['TH'],1,,
4333,A Little Thing Called First Love,SHOW,2019,42,"['comedy', 'romance', 'drama']",['CN'],1,8,366
4334,A Choo,MOVIE,2020,101,"['comedy', 'romance', 'fantasy', 'action']",['TW'],,5.4,357
4335,You Are My Home,MOVIE,2020,92,['family'],['US'],,,
4336,Uyare,MOVIE,2019,125,['drama'],['IN'],,8.1,3522
4337,Eeb Allay Ooo!,MOVIE,2020,97,"['drama', 'comedy']",['IN'],,7.2,1532
4338,The House of Flowers Presents: The Funeral,MOVIE,2019,35,['comedy'],['MX'],,,
4339,Spookley and the Christmas Kittens,MOVIE,2019,44,['animation'],['US'],,,
4340,Axone,MOVIE,2019,96,"['drama', 'comedy']",['IN'],,6.9,2182
4341,Choked: Paisa Bolta Hai,MOVIE,2020,114,"['drama', 'thriller']",['IN'],,5.7,5333
4342,Tiffany Haddish Presents: They Ready,SHOW,2019,23,"['comedy', 'reality']",['US'],2,6.5,555
4343,Afonso Padilha: Classless,MOVIE,2020,63,['comedy'],['BR'],,6.9,194
4344,Irandam Ulagaporin Kadaisi Gundu,MOVIE,2019,141,"['drama', 'thriller']",['IN'],,7.2,960
4345,A Queen Is Born,SHOW,2020,44,['reality'],['BR'],1,5.9,148
4346,Antoine Griezmann: The Making of a Legend,MOVIE,2019,60,"['documentation', 'sport']",['FR'],,6.5,1128
4347,Mundina Nildana,MOVIE,2019,106,"['romance', 'comedy', 'drama']",['IN'],,6.2,363
4348,Go! The Unforgettable Party,MOVIE,2019,60,"['music', 'family']",['AR'],,5,138
4349,Scarecrow,MOVIE,2019,126,['comedy'],['EG'],,,
4350,Edoardo Ferrario: Temi Caldi,MOVIE,2019,65,['comedy'],['IT'],,6.4,130
4351,Tiffany Haddish: Black Mitzvah,MOVIE,2019,55,['comedy'],['US'],,6.2,956
4352,Birders,MOVIE,2019,37,['documentation'],"['MX', 'US']",,,
4353,Sing On! Spain,SHOW,2020,39,"['music', 'reality']",['ES'],1,6,130
4354,Aziza,MOVIE,2019,13,"['comedy', 'drama']",['LB'],,,
4355,Sillu Karupatti,MOVIE,2019,138,"['drama', 'romance']",['IN'],,8,1723
4356,The Lost Okoroshi,MOVIE,2020,94,"['action', 'drama']",['NG'],,5.8,172
4357,Cooked With Cannabis,SHOW,2020,37,['reality'],['US'],1,6.5,340
4358,Kappela,MOVIE,2020,113,"['comedy', 'romance']",['IN'],,7.5,3212
4359,Adam Devine: Best Time of Our Lives,MOVIE,2019,58,['comedy'],['US'],,5.9,946
4360,Mo Gilligan: Momentum,MOVIE,2019,64,['comedy'],['GB'],,6.3,434
4361,Uncovered,MOVIE,2019,95,"['drama', 'thriller', 'action']",['ZA'],,4.8,21
4362,London Hughes: To Catch A D*ck,MOVIE,2020,60,['comedy'],['US'],,4.7,318
4363,Kandasamys: The Wedding,MOVIE,2019,98,['comedy'],['ZA'],,6,226
4364,Velvet Colección: Grand Finale,MOVIE,2020,82,"['comedy', 'romance']","['US', 'ES']",,7.2,8
4365,Dark City Beneath the Beat,MOVIE,2020,65,"['music', 'documentation']",['US'],,6.7,138
4366,Redemption,MOVIE,2019,100,"['action', 'drama', 'thriller']",['MZ'],,6,171
4367,Mi amigo Alexis,MOVIE,2019,100,"['comedy', 'drama', 'family', 'sport']",['CL'],,5.1,341
4368,Oldsters,SHOW,2020,48,['comedy'],['CL'],1,,
4369,Citation,MOVIE,2020,151,"['thriller', 'drama']",['NG'],,6.1,958
4370,Voices of Fire,SHOW,2020,36,"['music', 'reality']",['US'],1,6.8,382
4371,Hot Gimmick: Girl Meets Boy,MOVIE,2019,119,"['romance', 'drama']",['JP'],,,
4372,Larry Charles' Dangerous World of Comedy,SHOW,2019,0,"['documentation', 'comedy']",['US'],1,7.3,570
4373,Whindersson Nunes: Adulto,MOVIE,2019,68,['comedy'],['BR'],,7,348
4374,นางสาวก้นครัว,SHOW,2019,48,[],['TH'],1,,
4375,Bhangra Paa Le,MOVIE,2020,131,"['music', 'comedy', 'drama']",['IN'],,6.2,353
4376,Anelka: Misunderstood,MOVIE,2020,94,"['documentation', 'sport']",['FR'],,6.4,3120
4377,Fadily Camara: La plus drôle de tes copines,MOVIE,2019,54,['comedy'],['FR'],,5.7,46
4378,Thambi,MOVIE,2019,150,['thriller'],['IN'],,,
4379,Òlòtūré,MOVIE,2019,106,"['drama', 'crime']",['NG'],,5.5,774
4380,La Vocera,MOVIE,2020,82,['documentation'],['MX'],,7.2,54
4381,Money Trap,MOVIE,2019,121,"['crime', 'comedy']",['TR'],,6,14221
4382,"Rob Schneider: Asian Momma, Mexican Kids",MOVIE,2020,44,['comedy'],['US'],,5.5,716
4383,Kill Me If You Dare,MOVIE,2019,104,"['comedy', 'romance']",['TR'],,4.4,1737
4384,Seriously Single,MOVIE,2020,107,"['romance', 'comedy']",['ZA'],,4.4,1258
4385,Legend Quest: Masters of Myth,SHOW,2019,25,"['action', 'animation']",['MX'],1,7.6,126
4386,Alex Fernández: The Best Comedian in the World,MOVIE,2020,51,['comedy'],['MX'],,6.2,139
4387,Asura Guru,MOVIE,2020,120,"['crime', 'thriller', 'action']",['IN'],,3.2,316
4388,Hong Kong West Side Stories,SHOW,2019,23,"['drama', 'comedy']",['HK'],2,5.7,6
4389,Lift Like a Girl,MOVIE,2020,93,['documentation'],"['DK', 'EG', 'DE']",,7.8,208
4390,Wanted - Matloubin,MOVIE,2019,90,"['comedy', 'drama']",['LB'],,7.2,616
4391,Gone,MOVIE,2020,15,"['horror', 'drama']",['AU'],,7.1,18
4392,Charlie's Colorforms City,SHOW,2019,23,"['animation', 'family']",['US'],4,7,148
4393,The Legend of White Snake,SHOW,2019,46,"['scifi', 'drama', 'fantasy']",['CN'],1,7.4,224
4394,A Family Reunion Christmas,MOVIE,2019,29,"['comedy', 'family']",['US'],,5.8,216
4395,Miss India,MOVIE,2020,136,['drama'],['IN'],,,
4396,Mayday Life,MOVIE,2019,112,"['documentation', 'music']",['TW'],,6.7,122
4397,Mujeres arriba,MOVIE,2020,100,"['comedy', 'romance']",['CL'],,3.8,468
4398,Bangkok Love Stories: Plead,SHOW,2019,44,['drama'],['TH'],1,7.3,57
4399,Guna 369,MOVIE,2019,146,"['romance', 'drama']",['IN'],,6.7,19
4400,Dino Girl Gauko,SHOW,2019,9,"['animation', 'comedy', 'family', 'fantasy', 'scifi']",['JP'],2,6.6,71
4401,Léa & I,MOVIE,2019,84,['documentation'],['US'],,6.5,215
4402,Bookmarks: Celebrating Black Voices,SHOW,2020,7,['family'],['US'],1,5,160
4403,Hikaru Utada Laughter in the Dark Tour 2018,MOVIE,2019,141,"['documentation', 'music']",['JP'],,8.3,81
4404,The Netflix Afterparty: The Best Shows of The Worst Year,MOVIE,2020,59,['documentation'],['US'],,,
4405,George Lopez: We'll Do It for Half,MOVIE,2020,51,['comedy'],['US'],,5.7,444
4406,Spirit Riding Free: Spirit of Christmas,MOVIE,2019,45,"['animation', 'action', 'comedy', 'drama', 'family']",['US'],,5.2,122
4407,Maska,MOVIE,2020,111,"['comedy', 'drama', 'romance']",['IN'],,5.8,1433
4408,Sexy Central,SHOW,2019,30,['comedy'],['HK'],1,,
4409,The Letter Reader,MOVIE,2019,29,['drama'],['ZA'],,,
4410,Class of '83,MOVIE,2020,98,"['crime', 'action', 'drama', 'thriller']",['IN'],,5.8,5571
4411,True: Wuzzle Wegg Day,MOVIE,2020,23,['animation'],['CA'],,,
4412,The Car: Road to Revenge,MOVIE,2019,89,"['thriller', 'action', 'horror']",['US'],,4,1082
4413,Vir Das: For India,MOVIE,2020,75,['comedy'],['IN'],,7.7,1232
4414,Mike Epps: Only One Mike,MOVIE,2019,63,['comedy'],['US'],,4.7,295
4415,Revenge of the Pontianak,MOVIE,2019,92,"['romance', 'horror']","['SG', 'MY']",,5.3,267
4416,The Path of the Anaconda,MOVIE,2019,73,['documentation'],['CO'],,6.8,269
4417,Quam's Money,MOVIE,2020,114,['action'],['NG'],,,
4418,Super Monsters: The New Class,MOVIE,2020,24,['animation'],['CA'],,,
4419,Aaviri,MOVIE,2019,113,"['thriller', 'drama']",['IN'],,4,95
4420,Chaman Bahar,MOVIE,2020,111,"['drama', 'comedy']",['IN'],,7,6732
4421,Dorasani,MOVIE,2019,130,"['drama', 'romance']",['IN'],,5.8,195
4422,StarBeam: Halloween Hero,MOVIE,2020,33,['animation'],['CA'],,,
4423,Kaake Da Viyah,MOVIE,2019,133,"['comedy', 'romance']",['IN'],,5,73
4424,Yeh Ballet,MOVIE,2020,117,['drama'],['IN'],,7.5,1312
4425,Super Monsters Back to School,MOVIE,2019,23,['animation'],"['CA', 'US']",,6.2,29
4426,Whipped,MOVIE,2020,97,['romance'],['ID'],,,
4427,Cairo's Class,SHOW,2019,33,['drama'],['KW'],1,,
4428,Marjoun and the Flying Headscarf,MOVIE,2019,84,['drama'],"['US', 'NL', 'CA', 'LB']",,6.8,37
4429,Arashi's Diary: Voyage,SHOW,2019,31,"['documentation', 'music']",['JP'],1,7.7,42
4430,True: Friendship Day,MOVIE,2020,23,"['animation', 'family']",['CA'],,6.8,22
4431,"Hello, Privilege. It's Me, Chelsea",MOVIE,2019,64,['documentation'],['US'],,4.5,1972
4432,Go! Go! Cory Carson: The Chrissy,MOVIE,2020,42,['animation'],"['JP', 'US', 'FR']",,,
4433,Maradona's Legs,MOVIE,2019,24,['drama'],"['AF', 'DE', 'PS']",,,
4434,Bombay Rose,MOVIE,2019,97,"['romance', 'animation', 'drama']","['FR', 'IN', 'QA']",,6.2,608
4435,Thottappan,MOVIE,2019,140,['drama'],['IN'],,6.9,366
4436,Luccas Neto em: Uma Babá Muito Esquisita,MOVIE,2019,75,"['comedy', 'family']",['BR'],,3,36
4437,I'm Leaving Now,MOVIE,2019,74,"['documentation', 'european']","['MX', 'US']",,6.5,108
4438,Spirit Riding Free: Ride Along Adventure,MOVIE,2020,22,"['animation', 'action', 'drama', 'family', 'western', 'comedy']",['US'],,5.9,60
4439,El límite infinito,MOVIE,2020,47,['documentation'],['AR'],,,
4440,Fan Girl,MOVIE,2020,100,['drama'],['PH'],,6.7,366
4441,122,MOVIE,2019,95,"['horror', 'thriller']",['EG'],,6.2,5530
4442,A Trash Truck Christmas,MOVIE,2020,28,"['animation', 'comedy', 'family']",['US'],,5.5,212
4443,Lugar de Mulher,SHOW,2019,15,['comedy'],['BR'],1,4.7,35
4444,"Yours Sincerely, Kanan Gill",MOVIE,2020,72,['comedy'],['IN'],,7.2,948
4445,The Zoya Factor,MOVIE,2019,134,"['romance', 'sport', 'comedy', 'drama']",['IN'],,4.2,2378
4446,Mere Pyare Prime Minister,MOVIE,2019,104,['drama'],['IN'],,6.8,635
4447,A Thousand Goodnights,SHOW,2019,84,['drama'],['TW'],1,8,93
4448,Red Snow,MOVIE,2019,100,['drama'],['CA'],,4.6,154
4449,Ibrahim: A Fate to Define,MOVIE,2019,75,['documentation'],"['PS', 'DK', 'LB']",,7.5,29
4450,To Be of Service,MOVIE,2019,88,['documentation'],['US'],,7.3,90
4451,It Takes a Lunatic,MOVIE,2019,126,"['documentation', 'drama']","['US', 'GB', 'DE']",,6.6,170
4452,What are the Odds?,MOVIE,2019,92,"['drama', 'music', 'documentation']",['IN'],,5.3,832
4453,The App,MOVIE,2019,79,"['scifi', 'thriller', 'drama']",['IT'],,2.7,1329
4454,Amit Tandon: Family Tandoncies,MOVIE,2020,72,['comedy'],['IN'],,7,250
4455,Belmonte,MOVIE,2019,75,"['drama', 'comedy', 'european']","['UY', 'MX', 'ES']",,6.1,376
4456,Love Like the Falling Rain,MOVIE,2020,86,"['drama', 'romance', 'fantasy']",['ID'],,4.9,200
4457,Bombairiya,MOVIE,2019,108,"['crime', 'drama', 'comedy']",['IN'],,4.5,418
4458,"Hello, Love, Goodbye",MOVIE,2019,118,"['drama', 'romance']","['HK', 'PH']",,7.4,1033
4459,Kilometers and Kilometers,MOVIE,2020,129,"['drama', 'comedy']",['IN'],,6.4,1538
4460,Love for Sale 2,MOVIE,2019,92,"['drama', 'romance']",['ID'],,7,549
4461,Los Tigres del Norte at Folsom Prison,MOVIE,2019,64,"['documentation', 'music']",['US'],,7,170
4462,Cops and Robbers,MOVIE,2020,8,['animation'],['US'],,6.9,
4463,Nailed It! Germany,SHOW,2020,35,['reality'],['DE'],1,5.7,100
4464,Sarvam Thaala Mayam,MOVIE,2019,133,"['drama', 'music']",['IN'],,7.6,1231
4465,Miranda Sings Live... Your Welcome,MOVIE,2019,61,['comedy'],['US'],,5.5,418
4466,Jeff Garlin: Our Man in Chicago,MOVIE,2019,58,['comedy'],['GB'],,5.9,422
4467,Hope Ranch,MOVIE,2020,81,['family'],['US'],,4.3,229
4468,Six Windows in the Desert,SHOW,2020,21,"['drama', 'comedy', 'history', 'scifi']",['SA'],1,4.3,3074
4469,Isa Pa with Feelings,MOVIE,2019,102,"['comedy', 'romance', 'drama']",['PH'],,7.9,332
4470,Scams,SHOW,2019,24,"['action', 'crime', 'drama']",['JP'],1,6.4,362
4471,Kasanova,MOVIE,2019,115,"['romance', 'drama']",['NG'],,6.7,43
4472,Reframe THEATER EXPERIENCE with you,MOVIE,2020,84,['music'],['JP'],,,
4473,K. D.,MOVIE,2019,119,['drama'],['IN'],,8.5,1750
4474,Zulu Man in Japan,MOVIE,2020,44,['documentation'],['ZA'],,,
4475,We Are One,MOVIE,2020,86,['documentation'],['FR'],,4.6,92
4476,Cuddle Weather,MOVIE,2019,95,['drama'],['PH'],,,
4477,"Martin Matte: La vie, la mort... eh la la..!",MOVIE,2019,61,['comedy'],['CA'],,6.5,102
4478,Small Chops,MOVIE,2020,98,['drama'],['NG'],,2.9,30
4479,Finding Agnes,MOVIE,2020,105,['drama'],['PH'],,4.9,155
4480,Emily's Wonder Lab,SHOW,2020,13,[],['US'],1,,
4481,Perfume Imaginary Museum “Time Warp”,MOVIE,2020,53,['music'],['JP'],,6.5,23
4482,Pegasus,MOVIE,2019,98,"['comedy', 'fantasy', 'sport']",['CN'],,6.3,1727
4483,Kannum Kannum Kollaiyadithaal,MOVIE,2020,162,"['comedy', 'drama', 'romance', 'thriller']",['IN'],,7.7,6647
4484,Cultivating the Seas: History and Future of the Full-Cycle Cultured Kindai Tuna,MOVIE,2019,45,['documentation'],['JP'],,,
4485,"Wait, My Youth",SHOW,2019,36,"['drama', 'romance']",['CN'],1,8.1,121
4486,GIMS: On the Record,MOVIE,2020,96,"['music', 'documentation']",['FR'],,6.8,207
4487,Bangkok Buddies,SHOW,2019,40,"['comedy', 'drama']",['TH'],1,6.8,17
4488,Leyla Everlasting,MOVIE,2020,112,['comedy'],['TR'],,3.7,7453
4489,Bigflo & Oli: Hip Hop Frenzy,MOVIE,2020,100,"['documentation', 'music']",['FR'],,6.7,118
4490,27 Steps of May,MOVIE,2019,112,['drama'],['ID'],,8.1,466
4491,Pinky Malinky,SHOW,2019,13,"['comedy', 'family', 'animation']",['US'],3,5.8,865
4492,Single Slipper Size - 7,MOVIE,2019,120,"['drama', 'thriller']",['IN'],,8.4,3073
4493,Wave of Cinema: Filosofi Kopi,MOVIE,2020,90,"['documentation', 'music']",['ID'],,,
4494,The Charming Stepmom,SHOW,2019,56,"['family', 'comedy', 'romance']",['TH'],1,7.8,17
4495,Mallesham,MOVIE,2019,131,['drama'],['IN'],,8.3,1036
4496,Deon Cole: Cole Hearted,MOVIE,2019,69,['comedy'],['US'],,6.9,883
4497,15-Aug,MOVIE,2019,124,"['romance', 'comedy', 'drama']",['IN'],,5.8,273
4498,Sab el-Burumbah,MOVIE,2019,95,['comedy'],['EG'],,5.5,483
4499,Mehandi Circus,MOVIE,2019,135,['drama'],['IN'],,7.4,543
4500,David Batra: Elephant in The Room,MOVIE,2020,77,['comedy'],['SE'],,5.9,196
4501,A New York Christmas Wedding,MOVIE,2020,88,"['drama', 'romance']",['US'],,5.3,1111
4502,True: Happy Hearts Day,MOVIE,2019,23,[],['CA'],,,
4503,Sanitation Day,MOVIE,2020,104,['thriller'],['NG'],,3.3,17
4504,The Millions,MOVIE,2019,94,"['comedy', 'thriller', 'drama']",['NG'],,5.5,38
4505,One Day We'll Talk About Today,MOVIE,2020,121,"['drama', 'family', 'music', 'documentation']",['ID'],,7.4,1116
4506,Once Upon a Time in Lingjian Mountain,SHOW,2019,45,"['action', 'comedy', 'fantasy', 'romance', 'drama']",['CN'],2,7.5,261
4507,The Perfect Picture: Ten Years Later,MOVIE,2019,150,"['comedy', 'romance']",['GH'],,6.2,48
4508,Dreamy Eyes,MOVIE,2019,117,['romance'],['VN'],,,
4509,True: Terrific Tales,SHOW,2020,8,"['animation', 'family']",['US'],1,5.7,22
4510,The Beginning of Life 2: Outside,MOVIE,2020,92,['documentation'],['BR'],,8.1,18
4511,Arsenio Hall: Smart and Classy,MOVIE,2019,63,['comedy'],['US'],,,
4512,Somewhere Only We Know,SHOW,2019,58,"['drama', 'romance']",['CN'],1,7.3,158
4513,Motu Patlu in the Game of Zones,MOVIE,2020,87,"['fantasy', 'action', 'animation', 'comedy', 'thriller']",['IN'],,,
4514,Wira,MOVIE,2019,108,['drama'],['MY'],,,
4515,Anitta: Made in Honório,SHOW,2020,29,"['documentation', 'music']",['BR'],1,6.8,398
4516,True: Winter Wishes,MOVIE,2019,45,['animation'],['CA'],,,
4517,Answer for Heaven,SHOW,2019,44,"['comedy', 'drama']",['TH'],1,,
4518,All Because of You,MOVIE,2020,101,"['comedy', 'action', 'romance']",['MY'],,4.2,217
4519,Uriyadi 2,MOVIE,2019,119,"['thriller', 'action']",['IN'],,7.1,880
4520,The End,MOVIE,2019,97,"['crime', 'action']",['KW'],,,
4521,Guddiyan Patole,MOVIE,2019,127,"['comedy', 'drama']",['IN'],,7,704
4522,Albert  Pinto Ko Gussa Kyun Aata Hai?,MOVIE,2019,82,['drama'],['IN'],,5.5,1968
4523,Maniyarayile Ashokan,MOVIE,2020,110,"['drama', 'comedy', 'romance']",['IN'],,4.7,1235
4524,Futmalls.com,SHOW,2020,40,"['thriller', 'scifi']",['TW'],1,6.4,182
4525,Valentino,SHOW,2020,39,['comedy'],['EG'],1,5.2,213
4526,Chippa,MOVIE,2019,90,['drama'],['IN'],,6.4,1087
4527,A Go! Go! Cory Carson Summer Camp,MOVIE,2020,20,['animation'],['US'],,,
4528,American Factory: A Conversation with the Obamas,MOVIE,2019,10,['documentation'],['US'],,,
4529,4th Republic,MOVIE,2019,119,"['thriller', 'drama']",['NG'],,6.2,29
4530,A Tale of Two Kitchens,MOVIE,2019,29,['documentation'],"['US', 'MX']",,6.5,145
4531,Mokalik (Mechanic),MOVIE,2019,100,"['comedy', 'drama']",['NG'],,6.2,148
4532,The Body Remembers When the World Broke Open,MOVIE,2019,105,"['drama', 'european']","['CA', 'NO']",,7,731
4533,2 Weeks in Lagos,MOVIE,2019,107,['romance'],['NG'],,6.6,33
4534,The Claudia Kishi Club,MOVIE,2020,17,['documentation'],['US'],,,
4535,Kids on the Block,MOVIE,2019,103,"['comedy', 'family']",['TR'],,5.7,349
4536,J-Style Trip,SHOW,2020,64,['reality'],"['CN', 'TW']",1,4.9,111
4537,Horrid Henry's Gross Day Out,MOVIE,2020,61,"['animation', 'comedy', 'action']",['GB'],,6.1,47
4538,Soulmate,MOVIE,2020,106,['romance'],['EG'],,,
4539,The Knight and the Princess,MOVIE,2019,97,"['comedy', 'family', 'fantasy', 'history', 'animation']","['EG', 'SA']",,5.9,375
4540,After Maria,MOVIE,2019,36,['documentation'],['US'],,,
4541,Penalty,MOVIE,2019,128,"['sport', 'drama']",['IN'],,5.3,859
4542,3 Logical Exits,MOVIE,2020,15,['documentation'],"['LB', 'GB', 'DK']",,,
4543,The 9th Precinct,MOVIE,2019,94,"['fantasy', 'thriller', 'action', 'crime', 'drama']",['TW'],,5.6,521
4544,Malaal,MOVIE,2019,136,"['romance', 'action', 'drama']",['IN'],,5.9,1036
4545,The Magic School Bus Rides Again: The Frizz Connection,MOVIE,2020,44,"['animation', 'family']",['US'],,,
4546,Evvarikee Cheppoddu,MOVIE,2019,133,['drama'],['IN'],,7.2,404
4547,Nasha Natasha,MOVIE,2020,83,"['documentation', 'music']",['UY'],,6.4,299
4548,Super Monsters Save Christmas,MOVIE,2019,24,"['animation', 'fantasy', 'family']",['US'],,4.8,57
4549,Luckee,MOVIE,2019,113,"['comedy', 'drama']",['IN'],,4.7,44
4550,Amsterdam to Anatolia,MOVIE,2019,6,['thriller'],"['NL', 'PS', 'US', 'LB']",,,
4551,"Sincerely Yours, Dhaka",MOVIE,2019,134,['drama'],['BD'],,6.9,653
4552,Marked,MOVIE,2019,20,['documentation'],['NG'],,,
4553,Saavat,MOVIE,2019,117,"['thriller', 'crime', 'drama']",['IN'],,6.6,166
4554,Finding Hubby,MOVIE,2020,104,['comedy'],['NG'],,,
4555,PNL - Dans la légende tour,MOVIE,2020,18,"['documentation', 'music']",['FR'],,,
4556,Krutant,MOVIE,2019,116,"['drama', 'thriller']",['IN'],,6.4,104
4557,糖糖Online,SHOW,2019,24,['drama'],['TW'],1,5.5,21
4558,This Earth of Mankind,MOVIE,2019,181,"['drama', 'history']",['ID'],,6.9,729
4559,Holy Expectations,MOVIE,2019,89,['comedy'],['CO'],,5.2,26
4560,Classmates Minus,MOVIE,2020,122,"['comedy', 'drama']",['TW'],,7.1,1543
4561,Masameer: The Movie,MOVIE,2020,112,"['comedy', 'drama', 'animation']",['SA'],,5.9,2233
4562,Sethum Aayiram Pon,MOVIE,2019,102,"['family', 'drama']",['IN'],,7.2,343
