,title,type,release_year,age_certification,genres,production_countries,imdb_id,imdb_score,imdb_votes
2217,The Worst Witch,SHOW,2017,TV-Y7,"['scifi', 'fantasy', 'family', 'european']",['GB'],tt5721172,7.2,2375.0
2218,The Confession Tapes,SHOW,2017,TV-MA,"['documentation', 'crime']",['US'],tt7349602,7.5,5340.0
2219,Thieves of the Wood,SHOW,2018,TV-MA,"['drama', 'history', 'action', 'thriller', 'comedy', 'documentation']",['BE'],tt5766086,6.8,2533.0
2221,Girl from Nowhere,SHOW,2018,TV-MA,"['drama', 'fantasy', 'horror', 'thriller', 'crime']",['TH'],tt8824648,7.6,3979.0
2222,Afflicted,SHOW,2018,TV-MA,"['reality', 'documentation']",['BR'],tt8792570,5.1,1119.0
2223,Dope,SHOW,2017,TV-MA,"['war', 'crime', 'documentation', 'thriller', 'comedy', 'drama']",['US'],tt7782022,7.3,1643.0
2224,Paradise PD,SHOW,2018,TV-MA,"['comedy', 'crime', 'animation', 'action']",['US'],tt8235236,6.8,17779.0
2225,Thus Spoke Kishibe Rohan,SHOW,2017,TV-MA,"['action', 'scifi', 'thriller', 'animation', 'drama', 'fantasy']",['JP'],tt13887556,7.6,1131.0
2227,Welcome to Waikiki,SHOW,2018,TV-MA,"['drama', 'comedy', 'reality']",['KR'],tt7890304,8.3,2038.0
2228,The Inmate,SHOW,2018,TV-MA,"['crime', 'thriller', 'drama']",['MX'],tt8452308,6.9,2641.0
2229,The Innocents,SHOW,2018,TV-MA,"['drama', 'scifi', 'horror', 'romance', 'thriller']",['GB'],tt8021824,6.2,5784.0
2231,Charité,SHOW,2017,TV-MA,"['drama', 'history', 'european']",['DE'],tt5337806,7.8,3274.0
2233,Instant Hotel,SHOW,2018,TV-MA,['reality'],['AU'],tt9316032,7.3,1482.0
2234,Myths & Monsters,SHOW,2017,TV-PG,"['documentation', 'fantasy', 'european']",['GB'],tt11279458,7.8,811.0
2235,Erased,SHOW,2017,TV-14,"['drama', 'scifi', 'thriller', 'fantasy']",['JP'],tt7573686,7.8,3596.0
2236,The Hook Up Plan,SHOW,2018,TV-14,"['comedy', 'romance']",['FR'],tt9170638,7.2,5212.0
2237,Kiss Me First,SHOW,2018,TV-MA,"['scifi', 'thriller', 'drama']",['GB'],tt5730690,6.2,3874.0
2239,November 13: Attack on Paris,SHOW,2018,TV-MA,['documentation'],['FR'],tt8194716,8.3,3105.0
2245,The Bride of Habaek,SHOW,2017,TV-14,"['drama', 'romance', 'comedy', 'fantasy']",['KR'],tt6385752,7.1,2501.0
2248,The New Legends of Monkey,SHOW,2018,TV-PG,"['scifi', 'action', 'comedy', 'fantasy']",['NZ'],tt6807662,6.4,4308.0
2249,Medal of Honor,SHOW,2018,TV-MA,"['documentation', 'war']",['US'],tt7440274,8.2,1687.0
2253,True and the Rainbow Kingdom,SHOW,2017,TV-Y,"['comedy', 'family', 'fantasy', 'animation']",['CA'],tt5607658,7.1,439.0
2255,Something in the Rain,SHOW,2018,TV-MA,"['drama', 'romance']",['KR'],tt8078816,8.2,5654.0
2257,The Velvet Collection,SHOW,2017,TV-14,"['drama', 'comedy', 'romance', 'european']",['ES'],tt6762348,7.3,1376.0
2263,Serial Killer with Piers Morgan,SHOW,2017,TV-14,"['crime', 'documentation']",['GB'],tt7667038,3.8,1394.0
2266,My Shy Boss,SHOW,2017,TV-MA,"['comedy', 'drama', 'romance']",['KR'],tt6257622,7.3,1537.0
2267,Gormiti,SHOW,2018,TV-Y,"['comedy', 'action', 'animation', 'fantasy', 'thriller']","['ES', 'IT']",tt9077350,5.3,111.0
2269,Selection Day,SHOW,2018,TV-14,"['drama', 'comedy', 'sport']",['IN'],tt10656928,7.4,2176.0
2270,The Protector,SHOW,2018,TV-MA,"['action', 'scifi', 'fantasy', 'drama']",['TR'],tt7668518,6.5,34396.0
2274,The Queen of Flow,SHOW,2018,TV-MA,"['drama', 'family', 'music']",['CO'],tt8560918,7.7,1202.0
2275,Cupcake & Dino - General Services,SHOW,2018,TV-Y7,"['animation', 'action', 'comedy', 'family']","['BR', 'CA']",tt8697554,7.5,663.0
2279,Daniel Sloss: Live Shows,SHOW,2018,TV-MA,['comedy'],['US'],tt8858472,8.5,3387.0
2280,Warrior,SHOW,2018,TV-MA,"['action', 'drama', 'crime']",['DK'],tt9249090,6.7,1966.0
2282,Surviving Escobar - Alias JJ,SHOW,2017,TV-MA,"['crime', 'drama']",['CO'],tt6809396,7.7,985.0
2284,Children of the Whales,SHOW,2017,TV-14,"['scifi', 'animation', 'drama', 'fantasy']",['JP'],tt7484994,7.1,1524.0
2287,Dogs of Berlin,SHOW,2018,TV-MA,"['drama', 'thriller', 'action', 'crime']",['DE'],tt6839788,7.5,12453.0
2288,Free Rein,SHOW,2017,TV-G,"['comedy', 'drama', 'family', 'action', 'documentation']",['US'],tt6928052,7.0,2062.0
2292,Luis Miguel: The Series,SHOW,2018,TV-14,"['drama', 'romance', 'history', 'music']",['MX'],tt8045690,8.0,4556.0
2293,Cyborg 009: Call of Justice,SHOW,2017,TV-14,"['action', 'scifi', 'animation']",['JP'],tt6921524,5.7,217.0
2294,Cocaine Coast,SHOW,2018,TV-MA,"['drama', 'thriller', 'crime']",['ES'],tt6970710,7.9,3696.0
2296,Bumping Mics with Jeff Ross & Dave Attell,SHOW,2018,TV-MA,['comedy'],['US'],tt9203078,7.7,1145.0
2299,Ultraviolet,SHOW,2017,TV-MA,"['drama', 'crime', 'european']",['PL'],tt7514746,7.0,1573.0
2300,Hot Girls Wanted: Turned On,SHOW,2017,TV-MA,['documentation'],['US'],tt6333104,6.6,2168.0
2301,7 Days Out,SHOW,2018,TV-PG,['documentation'],['US'],tt9315990,6.8,531.0
2302,Greenhouse Academy,SHOW,2017,TV-PG,['drama'],['US'],tt6076336,6.6,5967.0
2303,Hi Score Girl,SHOW,2018,TV-PG,"['action', 'animation', 'comedy', 'romance']",['JP'],tt8963328,8.0,1952.0
2311,Final Fantasy XIV: Dad of Light,SHOW,2017,TV-PG,['drama'],['JP'],tt6497076,7.2,592.0
2312,Car Masters: Rust to Riches,SHOW,2018,TV-PG,['reality'],['US'],tt8893550,8.4,10024.0
2315,Sparta,SHOW,2018,TV-MA,"['drama', 'thriller']",['RU'],tt6840106,6.6,443.0
2317,Re: Mind,SHOW,2017,TV-MA,"['drama', 'thriller']",['JP'],tt7332652,4.9,1531.0
2318,Lego Jurassic World: The Secret Exhibit,SHOW,2018,TV-Y,"['scifi', 'animation', 'action', 'comedy', 'family']",['US'],tt9322614,6.2,244.0
2320,Ingobernable,SHOW,2017,TV-MA,"['war', 'crime', 'drama', 'thriller']",['MX'],tt6495756,7.2,3052.0
2321,If I Hadn't Met You,SHOW,2018,TV-MA,"['scifi', 'romance', 'drama', 'fantasy']",['ES'],tt8517780,7.7,2283.0
2322,Creeped Out,SHOW,2017,TV-PG,"['scifi', 'family', 'fantasy', 'horror', 'thriller', 'drama']","['CA', 'GB']",tt7573024,6.5,1826.0
2324,Girlboss,SHOW,2017,TV-MA,['comedy'],['US'],tt5706996,7.0,17525.0
2325,Spy Kids: Mission Critical,SHOW,2018,TV-Y7,"['action', 'romance', 'thriller', 'scifi', 'family', 'comedy', 'drama', 'animation']",['US'],tt6714408,5.2,372.0
2327,The Royal House of Windsor,SHOW,2017,TV-14,"['documentation', 'history', 'european']",['GB'],tt6596634,7.3,1541.0
2331,Flint Town,SHOW,2018,TV-MA,"['crime', 'action', 'documentation']",['US'],tt8004578,7.9,3633.0
2337,A.I.C.O. -Incarnation-,SHOW,2018,TV-14,"['scifi', 'animation', 'action']",['JP'],tt8116380,6.3,1189.0
2338,Eternal Love,SHOW,2017,TV-14,"['scifi', 'drama', 'fantasy', 'romance', 'family']",['CN'],tt6488862,8.4,2214.0
2342,Pop Team Epic,SHOW,2018,TV-MA,"['comedy', 'animation']",['JP'],tt7808370,6.9,815.0
2347,Sirius the Jaeger,SHOW,2018,TV-MA,"['scifi', 'action', 'history', 'horror', 'animation']",['JP'],tt8565136,6.7,1883.0
2348,Misty,SHOW,2018,TV-MA,"['crime', 'romance', 'thriller', 'drama']",['KR'],tt7890244,8.1,596.0
2349,Standup and Away! with Brian Regan,SHOW,2018,TV-PG,['comedy'],['US'],tt9384194,5.7,390.0
2350,A Love So Beautiful,SHOW,2017,TV-14,"['drama', 'comedy', 'romance']",['CN'],tt8434720,8.0,1386.0
2351,The A List,SHOW,2018,TV-PG,"['drama', 'crime', 'thriller']",['GB'],tt9185110,5.5,2787.0
2357,The Big Family Cooking Showdown,SHOW,2017,TV-PG,"['reality', 'european']",['GB'],tt7518558,7.0,665.0
2359,QB1: Beyond the Lights,SHOW,2017,TV-14,"['reality', 'documentation', 'sport']",['US'],tt5771332,7.7,895.0
2360,Fugitiva,SHOW,2018,TV-MA,"['drama', 'crime', 'thriller', 'action']",['ES'],tt7158972,5.6,658.0
2366,Amazing Interiors,SHOW,2018,TV-PG,['documentation'],"['US', 'GB']",tt8747342,6.6,797.0
2370,The Piano Forest,SHOW,2018,TV-PG,"['drama', 'comedy', 'animation']",['JP'],tt8043492,7.1,883.0
2371,Bobby Kennedy for President,SHOW,2018,TV-MA,"['documentation', 'drama']",['US'],tt8200004,8.1,1759.0
2372,Chip and Potato,SHOW,2018,TV-Y,['animation'],['US'],tt9897038,6.4,155.0
2377,Falsa identidad,SHOW,2018,TV-14,"['action', 'thriller', 'crime', 'drama']","['US', 'MX']",tt8598690,7.0,351.0
2380,Diablero,SHOW,2018,TV-MA,"['scifi', 'drama', 'fantasy', 'horror', 'thriller', 'family']",['MX'],tt7414954,6.8,2521.0
2382,Super Drags,SHOW,2018,TV-MA,"['comedy', 'fantasy', 'animation']",['BR'],tt8912244,5.4,1685.0
2385,Chosen,SHOW,2018,TV-14,['action'],['CN'],tt7317178,5.2,127.0
2390,The Yard,SHOW,2018,TV-MA,"['drama', 'crime']",['TR'],tt7923832,7.2,1605.0
2395,Kakegurui,SHOW,2018,TV-MA,"['drama', 'thriller']",['JP'],tt7691766,6.8,966.0
2396,Last Hope,SHOW,2018,TV-14,"['scifi', 'animation', 'action']",['JP'],tt8893554,5.8,427.0
2397,The Platform,SHOW,2018,TV-14,['music'],['ES'],tt8254954,6.2,7.0
2403,Busted!,SHOW,2018,TV-14,"['comedy', 'reality']",['KR'],tt8328460,7.6,898.0
2406,3Below: Tales of Arcadia,SHOW,2018,TV-Y7,"['comedy', 'scifi', 'action', 'animation', 'family', 'fantasy']",['US'],tt7736544,7.7,5927.0
2409,Familiar Wife,SHOW,2018,TV-MA,"['scifi', 'drama', 'fantasy', 'romance']",['KR'],tt15062636,7.6,937.0
2410,Ultimate Beastmaster,SHOW,2017,TV-PG,"['reality', 'action']",['US'],tt5706758,7.3,2359.0
2413,The World's Most Extraordinary Homes,SHOW,2017,TV-G,"['documentation', 'european']",['GB'],tt7804132,7.6,3380.0
2425,My Secret Romance,SHOW,2017,TV-14,"['comedy', 'romance']",['KR'],tt6300100,7.2,3108.0
2427,The Comedy Lineup,SHOW,2018,TV-MA,"['comedy', 'action']",[],tt8687584,5.9,457.0
2430,FIGHTWORLD,SHOW,2018,TV-MA,['documentation'],['US'],tt9047526,7.6,806.0
2433,First Team: Juventus,SHOW,2018,TV-G,"['scifi', 'sport', 'documentation', 'reality']",['IT'],tt7924812,7.3,2061.0
2436,The Final Table,SHOW,2018,TV-PG,['reality'],['US'],tt5545584,7.6,3989.0
2440,Switched,SHOW,2018,TV-MA,"['drama', 'scifi']",['JP'],tt8747882,7.1,1402.0
2447,Trump: An American Dream,SHOW,2017,TV-14,"['documentation', 'european']",['GB'],tt7596008,7.2,4003.0
2450,Apaches,SHOW,2018,TV-MA,"['drama', 'crime', 'thriller', 'action', 'european']",['ES'],tt6818948,7.0,293.0
2451,Marlon,SHOW,2017,TV-PG,['comedy'],['US'],tt5722376,7.0,4056.0
2452,My Sassy Girl,SHOW,2017,TV-14,"['comedy', 'romance']",['KR'],tt6175760,6.9,561.0
2453,Wild District,SHOW,2018,TV-MA,"['drama', 'thriller', 'action', 'crime']",['CO'],tt8105958,8.2,1898.0
2456,My ID is Gangnam Beauty,SHOW,2018,TV-MA,"['drama', 'comedy', 'romance']",['KR'],tt8585954,7.4,3774.0
2457,Champions,SHOW,2018,TV-PG,['comedy'],['US'],tt6470396,6.1,3736.0
2459,100 Days My Prince,SHOW,2018,TV-14,"['drama', 'thriller', 'comedy', 'history', 'romance', 'action']",['KR'],tt8199972,7.8,1938.0
2463,Girls Incarcerated,SHOW,2018,TV-MA,"['reality', 'documentation']",['GB'],tt8092942,7.3,1073.0
2465,Brainchild,SHOW,2018,TV-Y7,"['documentation', 'family']",['US'],tt9203042,8.1,415.0
2471,Cleo & Cuquin,SHOW,2018,TV-Y,"['animation', 'family']","['ES', 'US']",tt7956374,8.0,98.0
2473,Back Street Girls: Goku Dolls,SHOW,2018,TV-MA,"['comedy', 'animation']",['JP'],tt8693818,6.6,815.0
2475,Edgar Rice Burroughs' Tarzan and Jane,SHOW,2017,TV-Y7,"['action', 'scifi', 'animation', 'comedy', 'drama', 'family']",['US'],tt6216718,4.8,270.0
2481,Age of Tanks,SHOW,2017,TV-PG,"['documentation', 'history']",['FR'],tt8107992,7.3,852.0
2485,Robot Trains,SHOW,2017,TV-Y7,"['fantasy', 'scifi', 'animation', 'action', 'comedy']",['KR'],tt7216288,6.0,87.0
2489,Becoming Champions,SHOW,2018,TV-G,"['documentation', 'sport']",['US'],tt8796068,6.7,389.0
2490,Inside the Criminal Mind,SHOW,2018,TV-MA,"['crime', 'documentation']",['US'],tt6775794,5.4,986.0
2491,Live Up To Your Name,SHOW,2017,TV-MA,"['drama', 'fantasy', 'romance']",['KR'],tt7094874,8.0,1224.0
2497,Fastest Car,SHOW,2018,TV-MA,"['reality', 'documentation']",['US'],tt8295694,7.1,1324.0
2503,13 Reasons Why: Beyond the Reasons,SHOW,2017,TV-MA,['documentation'],['US'],tt8615966,6.2,322.0
2507,Stay Here,SHOW,2018,TV-PG,['reality'],['US'],tt8773338,7.4,1095.0
2509,SWORDGAI The Animation,SHOW,2018,TV-MA,"['scifi', 'animation', 'action', 'fantasy', 'horror']",['JP'],tt7415066,5.8,907.0
2510,Beyond Stranger Things,SHOW,2017,TV-14,['documentation'],['US'],tt7570990,7.4,1883.0
2511,44 Cats,SHOW,2018,TV-Y7,"['action', 'comedy', 'family', 'music', 'animation']",['IT'],tt9699148,6.1,283.0
2519,Dragon Pilot: Hisone and Masotan,SHOW,2018,TV-14,"['scifi', 'drama', 'animation', 'fantasy']",['JP'],tt8528256,6.9,494.0
2520,Nailed It! Holiday!,SHOW,2018,TV-PG,['reality'],['US'],tt8760264,7.7,1086.0
2527,ReBoot: The Guardian Code,SHOW,2018,TV-G,"['action', 'scifi', 'comedy', 'drama']",['CA'],tt6849940,3.8,1189.0
2529,Neo Yokio,SHOW,2017,TV-MA,"['scifi', 'action', 'animation', 'comedy', 'fantasy']",['US'],tt7343832,5.9,3359.0
2530,Black,SHOW,2017,TV-MA,"['scifi', 'drama', 'action', 'thriller', 'horror', 'romance', 'crime', 'fantasy']",['KR'],tt6380900,8.0,3665.0
2551,Super Monsters,SHOW,2017,TV-Y,"['animation', 'comedy', 'family', 'horror']",['CA'],tt6214876,6.3,411.0
2556,Shot in the Dark,SHOW,2017,TV-MA,"['reality', 'documentation', 'thriller']",['US'],tt10478382,8.0,1770.0
2564,Time: The Kalief Browder Story,SHOW,2017,TV-MA,['documentation'],['US'],tt6133034,8.5,2641.0
2566,Love and Fortune,SHOW,2018,TV-MA,"['drama', 'romance']",['JP'],tt8649316,7.3,547.0
2567,Drug Lords,SHOW,2018,TV-MA,['documentation'],['US'],tt7935522,6.8,1305.0
2568,Follow This,SHOW,2018,TV-MA,['documentation'],['US'],tt8560884,4.9,710.0
2569,Paprika,SHOW,2018,TV-Y,"['animation', 'family']",['US'],tt12740488,7.5,26.0
2571,The Rise of Phoenixes,SHOW,2018,TV-14,"['drama', 'history', 'romance']",['CN'],tt7052634,8.4,1477.0
2590,Al Hayba,SHOW,2017,TV-PG,"['action', 'thriller', 'crime', 'romance', 'drama']",['AE'],tt8585236,7.5,1201.0
2596,Motown Magic,SHOW,2018,TV-Y,"['animation', 'comedy', 'family', 'fantasy', 'music']",['US'],tt8959860,7.9,292.0
2599,Titipo Titipo,SHOW,2018,TV-Y,['animation'],['KR'],tt12987396,6.6,19.0
2602,Lost Song,SHOW,2018,TV-14,"['scifi', 'action', 'animation', 'drama', 'fantasy', 'music', 'romance']",['JP'],tt7211600,7.0,375.0
2603,Rapture,SHOW,2018,TV-MA,"['documentation', 'scifi', 'thriller', 'horror', 'music']",['US'],tt7981052,5.4,11.0
2606,Larva Island,SHOW,2018,TV-Y7,"['comedy', 'animation']","['KR', 'US']",tt9077194,6.6,416.0
2608,Zac & Mia,SHOW,2017,TV-14,['drama'],['US'],tt7487358,7.8,622.0
2609,Move,SHOW,2018,TV-MA,['documentation'],['US'],tt9165300,7.5,112.0
2612,AMO,SHOW,2018,TV-MA,['crime'],['PH'],tt7218736,6.6,410.0
2616,Clean with Passion for Now,SHOW,2018,TV-MA,"['comedy', 'drama', 'romance']",['KR'],tt7981562,7.0,1246.0
2628,They've Gotta Have Us,SHOW,2018,TV-14,['documentation'],['GB'],tt9268756,7.7,292.0
2638,72 Dangerous Animals: Asia,SHOW,2018,TV-14,['documentation'],['US'],tt8728268,6.6,517.0
2639,Prince of Peoria,SHOW,2018,TV-Y7,"['comedy', 'family']",['US'],tt8001718,5.7,471.0
2646,Black Crows,SHOW,2017,TV-MA,"['war', 'drama', 'thriller']","['AE', 'SA', 'SY']",tt7356518,5.4,295.0
2661,Ponysitters Club,SHOW,2018,TV-Y,['family'],['US'],tt7692572,6.0,116.0
2662,Ashes of Love,SHOW,2018,TV-14,"['drama', 'comedy', 'thriller', 'fantasy', 'romance']",['CN'],tt8976346,8.5,1875.0
2668,Vai Anitta,SHOW,2018,TV-MA,"['documentation', 'reality']",['BR'],tt8961530,5.6,448.0
2674,Accidentally In Love,SHOW,2018,TV-14,"['comedy', 'drama', 'music', 'romance']",['CN'],tt9077184,7.6,1100.0
2677,The Joel McHale Show with Joel McHale,SHOW,2018,TV-MA,['comedy'],['US'],tt7895706,7.1,2378.0
2678,The Day I Met El Chapo: The Kate del Castillo Story,SHOW,2017,TV-MA,['documentation'],['MX'],tt7334894,6.8,1073.0
2690,Mariposa de barrio,SHOW,2017,TV-MA,['drama'],['US'],tt6834120,7.6,238.0
2696,Best.Worst.Weekend.Ever.,SHOW,2018,TV-PG,"['comedy', 'family']",['US'],tt7768010,6.4,297.0
2697,Treehouse Detectives,SHOW,2018,TV-Y7,['animation'],[],tt8591984,7.6,93.0
2701,Samantha!,SHOW,2018,TV-MA,['comedy'],['BR'],tt6626676,6.6,513.0
2711,Legend Quest,SHOW,2017,TV-Y7,"['animation', 'comedy', 'fantasy']",['MX'],tt5038900,7.3,446.0
2715,The Curious Creations of Christine McConnell,SHOW,2018,TV-PG,"['reality', 'comedy', 'horror']",['US'],tt8773080,7.7,2391.0
2718,Paul Hollywood's Big Continental Road Trip,SHOW,2017,TV-14,"['documentation', 'european']",['GB'],tt7936386,7.4,206.0
2727,"Heidi, bienvenida a casa",SHOW,2017,TV-Y,"['comedy', 'family']",['AR'],tt7183310,6.2,20.0
2763,Westside,SHOW,2018,TV-MA,['reality'],['US'],tt8693758,6.0,168.0
2768,My Only Love Song,SHOW,2017,TV-MA,"['drama', 'comedy', 'fantasy', 'romance']",['KR'],tt6125832,7.0,647.0
2769,Borges,SHOW,2018,TV-MA,['comedy'],['BR'],tt7895652,6.2,168.0
2770,Stretch Armstrong & the Flex Fighters,SHOW,2017,TV-G,"['action', 'comedy', 'scifi', 'animation']",['US'],tt1379164,6.2,307.0
2773,Dinotrux: Supercharged,SHOW,2017,TV-Y7,"['family', 'animation', 'action', 'comedy']",['US'],tt7620702,7.5,94.0
2777,Revolutionary Love,SHOW,2017,TV-MA,"['comedy', 'romance']",['KR'],tt7340800,6.9,666.0
2778,Dennis & Gnasher Unleashed!,SHOW,2017,TV-Y7,"['animation', 'comedy']",['GB'],tt7081512,7.3,82.0
2786,The Unknown Hitman: The Story of El Cholo Adrián,SHOW,2017,TV-MA,"['action', 'crime']",['MX'],tt6524440,6.7,144.0
2791,Death by Magic,SHOW,2018,TV-14,['reality'],['US'],tt8887956,6.1,629.0
2808,Jimmy: The True Story of a True Idiot,SHOW,2018,TV-MA,"['drama', 'comedy']",['JP'],tt6866914,6.8,77.0
2811,Smoking,SHOW,2018,TV-MA,"['drama', 'crime', 'comedy']",['JP'],tt8758778,7.4,456.0
2817,Here to Heart,SHOW,2018,TV-14,"['drama', 'romance']",['CN'],tt8791742,7.5,219.0
2822,LEGO Elves: Secrets of Elvendale,SHOW,2017,TV-Y7,"['scifi', 'animation', 'fantasy']",['US'],tt7322926,6.9,163.0
2829,Edha,SHOW,2018,TV-MA,['drama'],['AR'],tt7956274,4.9,632.0
2832,Wrong Kind of Black,SHOW,2018,TV-MA,"['comedy', 'drama']",['AU'],tt8660874,7.7,148.0
2849,Age of Rebellion,SHOW,2018,TV-MA,"['drama', 'romance', 'crime']",['TW'],tt8931836,8.6,49.0
2859,All About the Washingtons,SHOW,2018,TV-G,"['comedy', 'music']",['US'],tt7661368,4.8,708.0
2865,Part-Time Idol,SHOW,2017,TV-14,"['drama', 'family', 'music', 'comedy']",['KR'],tt8835780,6.7,108.0
2868,The Single Wives,SHOW,2018,TV-MA,['reality'],[],tt8694342,6.5,73.0
2878,A Boy Named Flora A,SHOW,2017,TV-MA,"['drama', 'comedy']",['TW'],tt6284014,7.9,314.0
2884,Strongest Deliveryman,SHOW,2017,TV-MA,"['drama', 'romance']",['KR'],tt7022748,7.4,626.0
2892,The Could've-Gone-All-the-Way Committee,SHOW,2018,TV-14,"['comedy', 'drama']",['JP'],tt8499662,6.8,102.0
2924,A House of Blocks,SHOW,2017,TV-MA,"['horror', 'drama']",['TW'],tt7053684,2.3,137.0
2925,First and Last,SHOW,2018,TV-MA,['documentation'],['US'],tt8893502,6.7,421.0
2927,#ABtalks,SHOW,2018,TV-PG,[],[],tt12635254,9.6,7.0
2944,All Hail King Julien: Exiled,SHOW,2017,TV-Y7,"['animation', 'comedy', 'family', 'fantasy']",['US'],tt6865906,7.5,559.0
2953,Justice: Qalb Al Adala,SHOW,2017,TV-14,"['drama', 'crime']",['US'],tt5338544,5.6,155.0
2956,REA(L)OVE,SHOW,2018,TV-MA,['reality'],['JP'],tt8477194,6.6,210.0
2957,Droppin' Cash: Los Angeles,SHOW,2018,TV-MA,['reality'],[],tt7983796,3.4,116.0
2962,Buddy Thunderstruck,SHOW,2017,TV-Y7,"['comedy', 'sport', 'animation', 'action', 'family']",['US'],tt6591468,7.8,489.0
2966,Blazing Transfer Students,SHOW,2017,TV-MA,"['action', 'comedy']",['JP'],tt7931520,7.0,116.0
2967,Club de Cuervos Presents: The Ballad of Hugo Sánchez,SHOW,2018,TV-MA,"['comedy', 'drama']",['MX'],tt8498114,6.4,816.0
2970,Regiment Diaries,SHOW,2018,TV-PG,['documentation'],[],tt9642576,8.6,80.0
2985,Check The Store Next Door,SHOW,2018,TV-14,"['comedy', 'drama']",['ID'],tt9545904,7.8,129.0
2991,A Little Help with Carol Burnett,SHOW,2018,TV-G,[],['US'],tt7204366,6.3,233.0
3011,The Hollywood Masters,SHOW,2017,TV-MA,['documentation'],['US'],tt7178034,7.2,86.0
3013,Kulipari: Dream Walker,SHOW,2018,TV-Y7,"['fantasy', 'animation', 'action']",['US'],tt9203064,7.7,91.0
3016,ID-0,SHOW,2017,TV-14,"['scifi', 'animation', 'action', 'drama']",['JP'],tt7161218,6.2,320.0
3042,Harvey Street Kids,SHOW,2018,TV-Y7,"['action', 'family', 'animation', 'comedy']",['US'],tt7758552,6.8,249.0
3059,Life Plan A and B,SHOW,2017,TV-PG,['drama'],['TW'],tt7034962,7.8,106.0
3078,Highland: Thailand's Marijuana Awakening,SHOW,2017,TV-MA,['documentation'],['US'],tt7201224,6.2,24.0
3106,The Break with Michelle Wolf,SHOW,2018,TV-MA,['comedy'],['US'],tt8010342,5.1,1862.0
3115,Kibaoh Klashers,SHOW,2017,TV-Y7,['scifi'],['CN'],tt7492122,6.3,17.0
3128,Luo Bao Bei,SHOW,2018,TV-Y,['animation'],[],tt7192414,8.0,38.0
3133,Memories of Love,SHOW,2018,TV-PG,"['drama', 'romance']",['CN'],tt8246636,5.9,16.0
3136,We Speak Dance,SHOW,2018,TV-MA,['documentation'],['US'],tt7737500,7.5,148.0
3147,YG Future Strategy Office,SHOW,2018,TV-MA,['comedy'],['KR'],tt8129694,6.9,204.0
3162,What She Put on the Table,SHOW,2017,TV-14,['drama'],['TW'],tt7073222,7.3,30.0
3165,Afronta!,SHOW,2017,TV-PG,['documentation'],['BR'],tt12467250,7.4,8.0
3166,Learning Songs by Little Baby Bum: Nursery Rhyme Friends,SHOW,2017,TV-Y,"['music', 'animation', 'family']",[],tt11456582,4.2,9.0
3174,Luna Petunia Return to Amazia,SHOW,2018,TV-Y,['animation'],['US'],tt7924854,4.8,48.0
3178,Russian Doll,SHOW,2019,TV-MA,"['drama', 'comedy']",['US'],tt7520794,7.8,88945.0
3180,Bridgerton,SHOW,2020,TV-MA,"['drama', 'romance']",['US'],tt8740790,7.3,122036.0
3181,Demon Slayer: Kimetsu no Yaiba,SHOW,2019,TV-MA,"['animation', 'scifi', 'action', 'fantasy', 'thriller', 'horror']",['JP'],tt9335498,8.7,88265.0
3182,Sex Education,SHOW,2019,TV-MA,"['drama', 'comedy']",['GB'],tt7767422,8.3,251168.0
3183,After Life,SHOW,2019,TV-MA,"['comedy', 'drama']",['GB'],tt8398600,8.5,124972.0
3184,"Love, Death & Robots",SHOW,2019,TV-MA,"['scifi', 'thriller', 'fantasy', 'horror', 'animation', 'action', 'drama', 'comedy']",['US'],tt9561862,8.4,131937.0
3185,The Umbrella Academy,SHOW,2019,TV-14,"['comedy', 'drama', 'fantasy', 'scifi', 'action']",['US'],tt1312171,8.0,202522.0
3186,The Witcher,SHOW,2019,TV-MA,"['scifi', 'action', 'drama', 'fantasy', 'horror']",['US'],tt5180504,8.2,465949.0
3189,Space Force,SHOW,2020,TV-MA,['comedy'],['US'],tt9612516,6.7,61739.0
3190,Formula 1: Drive to Survive,SHOW,2019,TV-MA,"['documentation', 'sport']",['GB'],tt8289930,8.6,36661.0
3192,The Queen's Gambit,SHOW,2020,TV-MA,"['drama', 'sport']",['US'],tt10048342,8.6,406350.0
3193,Selling Sunset,SHOW,2019,TV-MA,['reality'],['US'],tt9817298,6.5,5482.0
3194,Dead to Me,SHOW,2019,TV-MA,"['drama', 'crime', 'comedy']",['US'],tt9889712,8.0,73110.0
3195,I Think You Should Leave with Tim Robinson,SHOW,2019,TV-MA,['comedy'],['US'],tt10050772,7.9,11411.0
3196,The Last Dance,SHOW,2020,TV-MA,"['documentation', 'history', 'sport']",['US'],tt8420184,9.1,108321.0
3197,The Stranger,SHOW,2020,TV-MA,"['crime', 'thriller', 'drama']",['GB'],tt9698480,7.3,46564.0
3198,Emily in Paris,SHOW,2020,TV-MA,"['drama', 'comedy', 'romance']",['US'],tt8962124,6.9,84302.0
3199,Unbelievable,SHOW,2019,TV-MA,"['drama', 'crime']",['US'],tt7909970,8.4,95658.0
3200,ULTRAMAN,SHOW,2019,TV-14,"['scifi', 'action', 'drama', 'fantasy', 'animation']",['JP'],tt8699270,6.8,2025.0
3201,Jurassic World: Camp Cretaceous,SHOW,2020,TV-PG,"['action', 'family', 'scifi', 'animation']",['US'],tt10436228,7.5,7423.0
3202,Virgin River,SHOW,2019,TV-14,"['drama', 'romance']",['US'],tt9077530,7.4,34797.0
